PropertyID,Borough,State,Surroundings,Address,ZipCode,Block,Lot,BldgClassCategory,NoOfResidentialUnits,NoOfCommercialUnits,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,DateOfEvaluation,PropertyEvaluationvalue
PR13847,5,NY,LAURELTON,136-32 221ST STREET,11413,13114,49,02 TWO FAMILY DWELLINGS,2,0,2,5000,2392,1956,1,B1,29-01-2015,535000
PR13848,5,NY,LAURELTON,137-46 229TH STREET,11413,13169,60,01 ONE FAMILY DWELLINGS,1,0,1,4000,1430,1946,1,A2,14-06-2014,424000
PR13849,5,NY,LAURELTON,219-11 142ND ROAD,11413,13063,42,01 ONE FAMILY DWELLINGS,1,0,1,5048,1050,1946,1,A2,19-12-2014,460000
PR13850,5,NY,LAURELTON,220-51 137TH ROAD,11413,13127,74,01 ONE FAMILY DWELLINGS,1,0,1,5742,834,1946,1,A1,12-10-2014,630000
PR13851,5,NY,LAURELTON,138-24 222ND STREET,11413,13134,58,01 ONE FAMILY DWELLINGS,1,0,1,4200,1170,1946,1,A2,03-05-2014,475000
PR13852,5,NY,LAURELTON,128-05 233RD STREET,11422,12874,40,01 ONE FAMILY DWELLINGS,1,0,1,4275,1400,1951,1,A1,07-02-2015,330000
PR13853,5,NY,LAURELTON,137-37 227TH   STREET,11413,13133,16,01  ONE FAMILY HOMES,1,0,1,8000,1832,1965,1,A2,15-11-2012,460000
PR13854,5,NY,LAURELTON,121-67 234TH STREET,11422,12861,9,01 ONE FAMILY DWELLINGS,1,0,1,4845,950,1941,1,A2,03-10-2014,525000
PR13855,5,NY,LAURELTON,136-39 222 ST,11413,13117,7,02 TWO FAMILY DWELLINGS,2,0,2,3283,1700,1941,1,B1,15-03-2015,625000
PR13856,5,NY,LAURELTON,218-46 138TH ROAD,11413,13036,34,02 TWO FAMILY DWELLINGS,2,0,2,4505,3500,1980,1,B1,14-03-2015,611000
PR13857,5,NY,LAURELTON,217-18 121ST AVENUE,11411,12825,23,01 ONE FAMILY DWELLINGS,1,0,1,5100,1040,1941,1,A2,02-08-2014,200000
PR13858,5,NY,LAURELTON,128-38 238TH STREET,11422,12878,57,01 ONE FAMILY DWELLINGS,1,0,1,3977,774,1946,1,A2,21-06-2014,295000
PR13859,5,NY,LAURELTON,130-41 236TH STREET,11422,12915,16,01 ONE FAMILY DWELLINGS,1,0,1,4000,1413,1946,1,A2,08-06-2014,525000
PR13860,5,NY,LAURELTON,219-44 141ST AVENUE,11413,13145,131,02 TWO FAMILY DWELLINGS,2,0,2,3750,2300,2000,1,B2,30-10-2014,725000
PR13861,5,NY,LAURELTON,138-18 226TH STREET,11413,13139,46,01 ONE FAMILY DWELLINGS,1,0,1,5000,1489,1946,1,A2,10-08-2014,525000
PR13862,5,NY,LAURELTON,131-43 221ST STREET,11413,12931,64,01 ONE FAMILY DWELLINGS,1,0,1,4000,1302,1946,1,A2,21-03-2015,477387
PR13863,5,NY,LAURELTON,130-33 236TH   STREET,11422,12915,21,01 ONE FAMILY DWELLINGS,1,0,1,4000,1220,1946,1,A2,22-06-2014,455000
PR13864,5,NY,LAURELTON,223-06 134TH ROAD,11413,13104,39,01 ONE FAMILY DWELLINGS,1,0,1,4500,1220,1946,1,A2,12-07-2014,505000
PR13865,5,NY,LAURELTON,220-10 121ST   AVENUE,11411,12825,60,01  ONE FAMILY HOMES,1,0,1,4356,1008,1950,1,A2,27-03-2013,225000
PR13866,5,NY,LAURELTON,224-11 135TH AVE,11413,13105,52,01 ONE FAMILY DWELLINGS,1,0,1,1482,1160,1941,1,A5,21-09-2014,260000
PR13867,5,NY,LAURELTON,139-33 230TH PLACE,11413,13186,18,01 ONE FAMILY DWELLINGS,1,0,1,6000,1281,1941,1,A2,25-06-2014,540000
PR13868,5,NY,LAURELTON,221-14 121ST AVENUE,11411,12825,73,01 ONE FAMILY DWELLINGS,1,0,1,4397,1008,1946,1,A2,20-12-2014,465000
PR13869,5,NY,LAURELTON,138-42 222 STREET,11413,13135,47,02 TWO FAMILY DWELLINGS,2,0,2,3916,2340,1946,1,B3,31-08-2014,880000
PR13870,5,NY,LAURELTON,136-36 222ND STREET,11413,13116,50,01 ONE FAMILY DWELLINGS,1,0,1,2400,1050,1956,1,A5,17-05-2014,460000
PR13871,5,NY,LAURELTON,121-07 SPRINGFIELD BLVD,11413,12825,690,01 ONE FAMILY DWELLINGS,1,0,1,4190,1387,1946,1,A2,27-07-2014,590000
PR13872,5,NY,LAURELTON,130-56 217TH STREET,11413,12892,82,01  ONE FAMILY HOMES,1,0,1,5400,2250,1950,1,A2,26-06-2013,270500
PR13873,5,NY,LAURELTON,130-25 217TH STREET,11413,12893,115,01 ONE FAMILY DWELLINGS,1,0,1,4000,1038,1941,1,A2,13-07-2014,580000
PR13874,5,NY,LAURELTON,220-50 137TH   ROAD,11413,13128,15,01  ONE FAMILY HOMES,1,0,1,4455,1170,1950,1,A2,12-10-2012,330000
PR13875,5,NY,LAURELTON,138-11 230TH STREET,11413,13178,30,01 ONE FAMILY DWELLINGS,1,0,1,4000,1638,1941,1,A1,14-11-2014,539850
PR13876,5,NY,LAURELTON,219-28 130TH   AVENUE,11413,12897,40,01  ONE FAMILY HOMES,1,0,1,3967,1038,1945,1,A2,30-01-2013,410000
PR13877,5,NY,LAURELTON,226-40 129TH   AVENUE,11413,12855,119,01 ONE FAMILY DWELLINGS,1,0,1,4000,1377,1946,1,A2,23-04-2014,475000
PR13878,5,NY,LAURELTON,135-26 225TH STREET,11413,13119,48,01  ONE FAMILY HOMES,1,0,1,1188,1160,1950,1,A5,25-09-2012,270000
PR13879,5,NY,LAURELTON,131-38 224TH   STREET,11413,12933,68,01 ONE FAMILY DWELLINGS,1,0,1,3825,1662,1946,1,A2,06-04-2014,530000
PR13880,5,NY,LAURELTON,131-40 232ND STREET,11413,12942,55,01 ONE FAMILY DWELLINGS,1,0,1,3800,1647,1946,1,A2,01-10-2014,555000
PR13881,5,NY,LAURELTON,219-03 143RD ROAD,11413,13083,23,02  TWO FAMILY HOMES,2,0,2,3023,1600,2006,1,B2,05-06-2013,462500
PR13882,5,NY,LAURELTON,234-09 131ST AVENUE,11422,12913,5,01 ONE FAMILY DWELLINGS,1,0,1,4000,1008,1941,1,A2,08-03-2015,471000
PR13883,5,NY,LAURELTON,130-48 221ST STREET,11413,12898,180,01 ONE FAMILY DWELLINGS,1,0,1,4000,1163,1941,1,A2,27-11-2014,268000
PR13884,5,NY,LAURELTON,222-21 130TH AVENUE,11413,12825,488,01 ONE FAMILY DWELLINGS,1,0,1,4355,1104,1941,1,A2,15-02-2015,480000
PR13885,5,NY,LAURELTON,13720 227TH STREET,11413,13132,48,01 ONE FAMILY DWELLINGS,1,0,1,4000,1620,1941,1,A1,25-06-2014,565000
PR13886,5,NY,LAURELTON,221-03 131ST   AVENUE,11413,12899,217,02  TWO FAMILY HOMES,2,0,2,6000,1447,1945,1,B3,07-08-2012,160000
PR13887,5,NY,LAURELTON,232-03 129TH AVE.,11413,12870,8,01  ONE FAMILY HOMES,1,0,1,3977,1159,1950,1,A2,21-11-2012,375000
PR13888,5,NY,LAURELTON,221-20 121ST AVENUE,11411,12825,75,01 ONE FAMILY DWELLINGS,1,0,1,3960,1089,1941,1,A2,30-08-2014,450000
PR13889,5,NY,LAURELTON,232-14 121ST AVENUE,11411,12857,18,01 ONE FAMILY DWELLINGS,1,0,1,5027,1172,1956,1,A2,09-11-2014,425000
PR13890,5,NY,LAURELTON,234-27 130TH   AVENUE,11422,12880,98,01  ONE FAMILY HOMES,1,0,1,4440,1210,1950,1,A2,08-07-2013,250000
PR13891,5,NY,LAURELTON,222-06 135TH AVENUE,11413,13117,44,02 TWO FAMILY DWELLINGS,2,0,2,1972,1700,1941,1,B1,27-11-2014,610000
PR13892,5,NY,LAURELTON,222-46 141ST AVENUE,11413,13149,53,02 TWO FAMILY DWELLINGS,2,0,2,1610,1573,1992,1,B2,31-10-2014,941509
PR13893,5,NY,LAURELTON,232-05 131ST AVENUE,11413,12911,7,01  ONE FAMILY HOMES,1,0,1,4000,1260,1945,1,A2,13-12-2012,390000
PR13894,5,NY,LAURELTON,141-17 219,11413,13145,6,02  TWO FAMILY HOMES,2,0,2,5000,2250,1965,1,B2,18-07-2013,463000
PR13895,5,NY,LAURELTON,219-27 130TH   ROAD,11413,12897,1,01  ONE FAMILY HOMES,1,0,1,3876,861,1950,1,A2,06-12-2012,255000
PR13896,5,NY,LAURELTON,218-08 121ST AVENUE,11411,12825,32,01 ONE FAMILY DWELLINGS,1,0,1,4950,1040,1941,1,A2,07-08-2014,439850
PR13897,5,NY,LAURELTON,134-15 228TH   STREET,11413,13155,24,02 TWO FAMILY DWELLINGS,2,0,2,2933,1512,2000,1,B2,20-04-2014,750000
PR13898,5,NY,LAURELTON,229-07 141ST AVENUE,11413,13184,7,01 ONE FAMILY DWELLINGS,1,0,1,1800,1332,1941,1,A5,01-11-2014,292500
PR13899,5,NY,LAURELTON,219-48 141ST AVENUE,11413,13145,32,02 TWO FAMILY DWELLINGS,2,0,2,4000,2400,1998,1,B2,30-04-2014,550000
PR13900,5,NY,LAURELTON,132-22 219TH STREET,11413,12928,36,01 ONE FAMILY DWELLINGS,1,0,1,4850,1215,1946,1,A2,25-10-2014,500000
PR13901,5,NY,LAURELTON,231-38 125TH AVENUE,11413,12858,24,01 ONE FAMILY DWELLINGS,1,0,1,2100,1400,1946,1,A5,14-01-2015,342000
PR13902,5,NY,LAURELTON,131-71 233RD STREET,11422,12944,7,01 ONE FAMILY DWELLINGS,1,0,1,3000,1105,1951,1,A2,11-01-2015,536000
PR13903,5,NY,LAURELTON,219-29 131ST AVENUE,11413,12895,80,01 ONE FAMILY DWELLINGS,1,0,1,4680,1031,1941,1,A2,28-09-2014,520000
PR13904,5,NY,LAURELTON,137-07 FRANCIS LEWIS BLVD,11413,13172,32,02 TWO FAMILY DWELLINGS,2,0,2,5000,2200,1946,1,B3,09-04-2014,865000
PR13905,5,NY,LAURELTON,136-39 222ND STREET,11413,13117,7,02 TWO FAMILY DWELLINGS,2,0,2,3283,1700,1941,1,B1,03-07-2014,240000
PR13906,5,NY,LAURELTON,230-15 MERRICK BLVD,11413,12969,16,22 STORE BUILDINGS,0,1,1,19800,2654,1974,4,K1,31-05-2014,5725000
PR13907,5,NY,LAURELTON,121-04 237TH STREET,11422,12863,42,01 ONE FAMILY DWELLINGS,1,0,1,5356,720,1956,1,A2,15-11-2014,320000
PR13908,5,NY,LAURELTON,221-06 135TH   AVENUE,11413,13115,22,01  ONE FAMILY HOMES,1,0,1,4275,870,1950,1,A2,19-10-2012,383000
PR13909,5,NY,LAURELTON,135-20 219TH STREET,11413,13016,41,02 TWO FAMILY DWELLINGS,2,0,2,4650,2350,1956,1,B2,26-07-2014,700000
PR13910,5,NY,SO. JAMAICA-BAISLEY PARK,155-32 LINDEN BOULEVARD,11434,12186,38,01 ONE FAMILY DWELLINGS,1,0,1,2352,1152,1951,1,A5,09-08-2014,525000
PR13911,5,NY,SO. JAMAICA-BAISLEY PARK,155-56 115TH AVE,11434,12190,132,01 ONE FAMILY DWELLINGS,1,0,1,2000,1152,1946,1,A1,04-05-2014,235000
PR13912,5,NY,SO. JAMAICA-BAISLEY PARK,119-11 164TH   STREET,11434,12359,19,02  TWO FAMILY HOMES,2,0,2,4000,2300,2012,1,B2,07-12-2012,540000
PR13913,5,NY,SO. JAMAICA-BAISLEY PARK,161-05 BAISLEY BLVD,11434,12254,51,01 ONE FAMILY DWELLINGS,1,0,1,2002,1156,1956,1,A1,15-08-2014,300000
PR13914,5,NY,SO. JAMAICA-BAISLEY PARK,129-10 142ND STREET,11436,12058,207,02  TWO FAMILY HOMES,2,0,2,3016,2040,1950,1,B2,09-05-2013,408000
PR13915,5,NY,SO. JAMAICA-BAISLEY PARK,155-65 115TH ROAD,11434,12190,37,01 ONE FAMILY DWELLINGS,1,0,1,2000,1152,1946,1,A5,29-11-2014,525000
PR13916,5,NY,SO. JAMAICA-BAISLEY PARK,130-36 147TH   STREET,11436,12109,68,01  ONE FAMILY HOMES,1,0,1,2450,1156,1950,1,A1,13-05-2013,200000
PR13917,5,NY,SO. JAMAICA-BAISLEY PARK,166-02 115TH AVENUE,11434,12341,1,01 ONE FAMILY DWELLINGS,1,0,1,3800,960,1941,1,A2,03-04-2014,579000
PR13918,5,NY,SO. JAMAICA-BAISLEY PARK,116-26 INWOOD STREET,11436,12004,273,01  ONE FAMILY HOMES,1,0,1,2500,1394,1955,1,A5,22-02-2013,401038
PR13919,5,NY,SO. JAMAICA-BAISLEY PARK,155-32 114TH   ROAD,11434,12187,21,02  TWO FAMILY HOMES,2,0,2,3255,1440,1960,1,B2,17-01-2013,438105
PR13920,5,NY,SO. JAMAICA-BAISLEY PARK,119-11 LAKEVIEW BLVD,11434,12243,3,02  TWO FAMILY HOMES,2,0,2,3068,1408,1960,1,B2,07-08-2012,458500
PR13921,5,NY,SO. JAMAICA-BAISLEY PARK,131-04 140TH   STREET,11436,12074,115,02  TWO FAMILY HOMES,2,0,2,2000,1976,2005,1,B2,28-01-2013,327000
PR13922,5,NY,SO. JAMAICA-BAISLEY PARK,150-45 FOCH BOULEVARD,11434,12203,337,01  ONE FAMILY HOMES,1,0,1,2125,1320,1950,1,A5,12-07-2013,337000
PR13923,5,NY,SO. JAMAICA-BAISLEY PARK,119-16 SMITH STREET,11434,12360,40,02  TWO FAMILY HOMES,2,0,2,3915,2100,1965,1,B2,17-01-2013,350000
PR13924,5,NY,SO. JAMAICA-BAISLEY PARK,116-31 SUTPHIN BOULEVARD,11434,12202,4,22 STORE BUILDINGS,0,3,3,2115,3430,2000,4,K1,20-11-2014,935000
PR13925,5,NY,SO. JAMAICA-BAISLEY PARK,120-23 SMITH STREET,11434,12381,42,02 TWO FAMILY DWELLINGS,2,0,2,4039,2184,1991,1,B2,11-12-2014,190000
PR13926,5,NY,SO. JAMAICA-BAISLEY PARK,146-09 120TH AVENUE,11436,12027,113,01  ONE FAMILY HOMES,1,0,1,4347,1133,1950,1,A0,20-09-2012,180000
PR13927,5,NY,SO. JAMAICA-BAISLEY PARK,116-33 167TH STREET,11434,12349,19,01 ONE FAMILY DWELLINGS,1,0,1,1800,1224,1941,1,A5,21-12-2014,290000
PR13928,5,NY,SO. JAMAICA-BAISLEY PARK,114-17 155TH STREET,11434,12186,9,01 ONE FAMILY DWELLINGS,1,0,1,3355,1152,1958,1,A9,24-01-2015,555000
PR13929,5,NY,SO. JAMAICA-BAISLEY PARK,120-06 172ND STREET,11434,12388,192,02  TWO FAMILY HOMES,2,0,2,2445,1810,2005,1,B2,19-10-2012,448447
PR13930,5,NY,SO. JAMAICA-BAISLEY PARK,167-05 118TH   AVENUE,11434,12364,135,01  ONE FAMILY HOMES,1,0,1,2100,1520,1955,1,A5,13-02-2013,120000
PR13931,5,NY,SO. JAMAICA-BAISLEY PARK,116-49 VAN WYCK EXPRESSWAY,11436,11996,107,01 ONE FAMILY DWELLINGS,1,0,1,2960,1008,1946,1,A2,12-09-2014,455000
PR13932,5,NY,SO. JAMAICA-BAISLEY PARK,116-02 MERRICK BLVD,11434,12353,424,14 RENTALS - 4-10 UNIT,3,2,5,1480,2960,1953,2,S9,18-07-2014,520000
PR13933,5,NY,SO. JAMAICA-BAISLEY PARK,115-46 INWOOD STREET,11436,11989,14,02 TWO FAMILY DWELLINGS,2,0,2,4000,1760,1998,1,B2,06-06-2014,690000
PR13934,5,NY,SO. JAMAICA-BAISLEY PARK,118-39 LAKEVIEW BLVD E,11434,12242,1,01 ONE FAMILY DWELLINGS,1,0,1,1600,876,2001,1,A1,27-06-2014,215000
PR13935,5,NY,SO. JAMAICA-BAISLEY PARK,12038 INWOOD STREET,11436,12042,49,01 ONE FAMILY DWELLINGS,1,0,1,2600,1056,1956,1,A5,22-03-2015,498000
PR13936,5,NY,SO. JAMAICA-BAISLEY PARK,116-52 147TH STREET,11436,12006,29,02 TWO FAMILY DWELLINGS,2,0,2,4200,2184,2006,1,B2,23-07-2014,380000
PR13937,5,NY,SO. JAMAICA-BAISLEY PARK,155-37 FOCH BOULEVARD,11434,12226,53,01 ONE FAMILY DWELLINGS,1,0,1,2125,1581,1961,1,A1,03-04-2014,485000
PR13938,5,NY,SO. JAMAICA-BAISLEY PARK,142-48 129TH AVENUE,11436,12066,27,02 TWO FAMILY DWELLINGS,2,0,2,1920,1024,1956,1,B2,17-12-2014,345000
PR13939,5,NY,SO. JAMAICA-BAISLEY PARK,157-08 115TH ROAD,11434,12197,3,02 TWO FAMILY DWELLINGS,2,0,2,4000,2050,1956,1,B2,12-12-2014,680000
PR13940,5,NY,SO. JAMAICA-BAISLEY PARK,133-04 145TH   STREET,11436,12089,28,01 ONE FAMILY DWELLINGS,1,1,2,4042,1147,1941,1,S1,05-04-2014,550000
PR13941,5,NY,SO. JAMAICA-BAISLEY PARK,13726 131ST AVENUE,11436,12074,216,01 ONE FAMILY DWELLINGS,1,0,1,5050,969,1946,1,A0,03-05-2014,625000
PR13942,5,NY,SO. JAMAICA-BAISLEY PARK,119-19 143RD STREET,11436,12023,85,02 TWO FAMILY DWELLINGS,2,0,2,4017,1363,1946,1,B3,21-12-2014,640000
PR13943,5,NY,SO. JAMAICA-BAISLEY PARK,131-04 140TH   STREET,11436,12074,115,02  TWO FAMILY HOMES,2,0,2,2000,1976,2005,1,B2,14-06-2013,465000
PR13944,5,NY,SO. JAMAICA-BAISLEY PARK,119-30 171ST STREET,11434,12370,38,01 ONE FAMILY DWELLINGS,1,0,1,2200,946,1941,1,A5,19-02-2015,290000
PR13945,5,NY,SO. JAMAICA-BAISLEY PARK,128-36 148TH STREET,11436,12106,51,01 ONE FAMILY DWELLINGS,1,0,1,4000,975,1946,1,A0,16-05-2014,425000
PR13946,5,NY,SO. JAMAICA-BAISLEY PARK,121-07 GUY R BREWER BLVD,11434,12378,7,02 TWO FAMILY DWELLINGS,2,0,2,3720,2250,1986,1,B2,20-12-2014,780000
PR13947,5,NY,SO. JAMAICA-BAISLEY PARK,161-18 118TH   ROAD,11434,12244,15,02 TWO FAMILY DWELLINGS,2,0,2,4000,1700,1946,1,B3,18-04-2014,440000
PR13948,5,NY,SO. JAMAICA-BAISLEY PARK,117-60 164TH   STREET,11434,12354,59,02  TWO FAMILY HOMES,2,0,2,4000,2380,1955,1,B3,14-12-2012,400000
PR13949,5,NY,SO. JAMAICA-BAISLEY PARK,130-16 INWOOD STREET,11436,12081,150,02 TWO FAMILY DWELLINGS,2,0,2,3770,2304,1941,1,B2,14-09-2014,486720
PR13950,5,NY,SO. JAMAICA-BAISLEY PARK,133-04 143 STREET,11436,12087,117,01  ONE FAMILY HOMES,1,0,1,5000,960,1950,1,A0,10-08-2012,345000
PR13951,5,NY,SO. JAMAICA-BAISLEY PARK,114-04 142ND STREET,11420,11971,9,01  ONE FAMILY HOMES,1,0,1,4000,1263,1955,1,A0,13-03-2013,210000
PR13952,5,NY,SO. JAMAICA-BAISLEY PARK,116-15 142ND STREET,11436,12000,55,02 TWO FAMILY DWELLINGS,2,0,2,4100,1936,1956,1,B2,29-12-2014,350000
PR13953,5,NY,SO. JAMAICA-BAISLEY PARK,133-27 INWOOD STREET,11436,12091,140,01  ONE FAMILY HOMES,1,0,1,3552,1266,1945,1,A0,07-08-2012,155000
PR13954,5,NY,SO. JAMAICA-BAISLEY PARK,120-19 143RD ST,11436,12040,177,01  ONE FAMILY HOMES,1,0,1,1967,2400,1945,1,A5,16-11-2012,249000
PR13955,5,NY,SO. JAMAICA-BAISLEY PARK,145-41 116TH AVENUE,11436,11990,21,01  ONE FAMILY HOMES,1,0,1,4000,1406,1955,1,A2,20-11-2012,260000
PR13956,5,NY,SO. JAMAICA-BAISLEY PARK,140-08 LINDEN BOULEVARD,11436,11970,3,01 ONE FAMILY DWELLINGS,1,0,1,4000,1050,1941,1,A1,24-04-2014,530000
PR13957,5,NY,SO. JAMAICA-BAISLEY PARK,168-18 LINDEN BOULEVARD,11434,12332,138,01 ONE FAMILY DWELLINGS,1,0,1,1915,1352,1966,1,A2,11-10-2014,475000
PR13958,5,NY,SO. JAMAICA-BAISLEY PARK,133-06 149TH STREET,11436,12115,38,02 TWO FAMILY DWELLINGS,2,0,2,4900,2050,1951,1,B1,12-04-2014,385000
PR13959,5,NY,SO. JAMAICA-BAISLEY PARK,150-41 FOCH BLVD,11434,12203,240,01  ONE FAMILY HOMES,1,0,1,2125,1056,1950,1,A5,31-12-2012,190000
PR13960,5,NY,SO. JAMAICA-BAISLEY PARK,120-30 144TH STREET,11436,12040,117,02 TWO FAMILY DWELLINGS,2,0,2,2437,2160,1994,1,B2,28-01-2015,770000
PR13961,5,NY,SO. JAMAICA-BAISLEY PARK,129-12 145 STREET,11436,12069,129,02  TWO FAMILY HOMES,2,0,2,3083,2000,2006,1,B2,28-02-2013,290000
PR13962,5,NY,SO. JAMAICA-BAISLEY PARK,118-38 LONG STREET,11434,12242,24,01  ONE FAMILY HOMES,1,0,1,2150,1020,1970,1,A1,10-05-2013,310000
PR13963,5,NY,SO. JAMAICA-BAISLEY PARK,159-19 115TH ROAD,11434,12196,34,02  TWO FAMILY HOMES,2,0,2,4000,2600,2011,1,B2,13-06-2013,550000
PR13964,5,NY,SO. JAMAICA-BAISLEY PARK,120-78 MARSDEN STREET,11434,12385,6,02  TWO FAMILY HOMES,2,0,2,4001,2250,2012,1,B1,08-03-2013,495846
PR13965,5,NY,SO. JAMAICA-BAISLEY PARK,155-56 LINDEN BOULEVARD,11434,12186,55,01 ONE FAMILY DWELLINGS,1,0,1,1600,1152,1951,1,A5,27-11-2014,320000
PR13966,5,NY,SO. JAMAICA-BAISLEY PARK,120-43 145 STREET,11436,12042,13,02 TWO FAMILY DWELLINGS,2,0,2,3000,1949,2003,1,B2,28-12-2014,575000
PR13967,5,NY,SO. JAMAICA-BAISLEY PARK,167-05 118TH   AVENUE,11434,12364,135,01  ONE FAMILY HOMES,1,0,1,2100,1520,1955,1,A5,21-06-2013,231750
PR13968,5,NY,SO. JAMAICA-BAISLEY PARK,140-20 130TH AVENUE,11436,12076,7,02  TWO FAMILY HOMES,2,0,2,4320,1920,1970,1,B2,15-02-2013,600000
PR13969,5,NY,SO. JAMAICA-BAISLEY PARK,155-37 115TH   AVENUE,11434,12187,151,02  TWO FAMILY HOMES,2,0,2,3100,1604,1960,1,B2,17-10-2012,425000
PR13970,5,NY,SO. JAMAICA-BAISLEY PARK,117-21 170TH   STREET,11434,12367,211,01  ONE FAMILY HOMES,1,0,1,3286,1655,1945,1,A5,20-05-2013,265000
PR13971,5,NY,SO. JAMAICA-BAISLEY PARK,115-19 165TH   STREET,11434,12340,127,02  TWO FAMILY HOMES,2,0,2,4000,2036,1992,1,B2,26-07-2013,450840
PR13972,5,NY,SO. JAMAICA-BAISLEY PARK,133-39 147TH STREET,11436,12114,13,01 ONE FAMILY DWELLINGS,1,0,1,2450,1224,1956,1,A1,27-08-2014,471000
PR13973,5,NY,SO. JAMAICA-BAISLEY PARK,155-32 LINDEN BOULEVARD,11434,12186,38,01 ONE FAMILY DWELLINGS,1,0,1,2352,1152,1951,1,A5,18-04-2014,297000
PR13974,5,NY,SO. JAMAICA-BAISLEY PARK,133-10 142ND STREET,11436,12086,52,02  TWO FAMILY HOMES,2,0,2,3461,2068,1986,1,B2,12-04-2013,470000
PR13975,5,NY,SO. JAMAICA-BAISLEY PARK,145-42 ROCKAWAY BOULEVARD,11436,12064,30,22 STORE BUILDINGS,0,1,1,1920,1000,1999,4,K1,15-08-2014,390000
PR13976,5,NY,SO. JAMAICA-BAISLEY PARK,120-43 145TH STREET,11436,12042,13,02 TWO FAMILY DWELLINGS,2,0,2,3000,1949,2003,1,B2,10-09-2014,585000
PR13977,5,NY,SO. JAMAICA-BAISLEY PARK,142-15 BASCOM AVENUE,11436,12059,86,02  TWO FAMILY HOMES,2,0,2,4000,2500,2003,1,B2,22-10-2012,370000
PR13978,5,NY,SO. JAMAICA-BAISLEY PARK,117-04 164TH STREET,11434,12354,33,02 TWO FAMILY DWELLINGS,2,0,2,4000,1600,1993,1,B1,19-12-2014,450000
PR13979,5,NY,SO. JAMAICA-BAISLEY PARK,119-53 MERRILL STREET,11434,12392,87,02 TWO FAMILY DWELLINGS,2,0,2,6000,2410,1956,1,B2,06-03-2015,770000
PR13980,5,NY,SO. JAMAICA-BAISLEY PARK,155-53 FOCH BOULEVARD,11434,12226,45,01 ONE FAMILY DWELLINGS,1,0,1,2125,1581,1961,1,A1,18-05-2014,470000
PR13981,5,NY,SO. JAMAICA-BAISLEY PARK,120-06 144TH STREET,11436,12040,189,02 TWO FAMILY DWELLINGS,2,0,2,1980,1600,1941,1,B3,03-12-2014,550000
PR13982,5,NY,SO. JAMAICA-BAISLEY PARK,126-39 INWOOD STREET,11436,12064,3,02 TWO FAMILY DWELLINGS,2,0,2,2850,1866,1997,1,B2,17-04-2014,717600
PR13983,5,NY,SO. JAMAICA-BAISLEY PARK,115-12 167TH,11434,12341,12,01 ONE FAMILY DWELLINGS,1,0,1,4000,1391,1941,1,A2,30-08-2014,535000
PR13984,5,NY,SO. JAMAICA-BAISLEY PARK,12109 LONG STREET,11434,12253,6,02 TWO FAMILY DWELLINGS,2,0,2,3000,2072,1946,1,B3,09-07-2014,670000
PR13985,5,NY,SO. JAMAICA-BAISLEY PARK,119-11 RING PLACE,11434,12373,305,01  ONE FAMILY HOMES,1,0,1,3104,1680,2003,1,A1,01-07-2013,410500
PR13986,5,NY,SO. JAMAICA-BAISLEY PARK,114-10 159TH STREET,11434,12195,16,01 ONE FAMILY DWELLINGS,1,0,1,4000,1050,1956,1,A2,02-11-2014,535000
PR13987,5,NY,SO. JAMAICA-BAISLEY PARK,115-15 140 STREET,11436,11984,27,01 ONE FAMILY DWELLINGS,1,0,1,4000,1092,1946,1,A2,09-05-2014,575000
PR13988,5,NY,SO. JAMAICA-BAISLEY PARK,142-44 129TH   AVENUE,11436,12066,25,02  TWO FAMILY HOMES,2,0,2,2240,2016,1960,1,B2,05-12-2012,455000
PR13989,5,NY,SO. JAMAICA-BAISLEY PARK,161-18 119TH   AVENUE,11434,12245,14,01  ONE FAMILY HOMES,1,0,1,4000,1050,1960,1,A2,30-04-2013,218000
PR13990,5,NY,SO. JAMAICA-BAISLEY PARK,160-52 121ST AVENUE,11434,12251,33,01 ONE FAMILY DWELLINGS,1,0,1,4000,1155,1951,1,A1,16-07-2014,346000
PR13991,5,NY,SO. JAMAICA-BAISLEY PARK,118-44 MERRICK BOULEVARD,11434,12372,239,35 INDOOR PUBLIC AND CULTURAL FACILITIES,0,1,1,7000,7000,1973,4,P5,25-04-2014,1645000
PR13992,5,NY,SO. JAMAICA-BAISLEY PARK,159-13 116TH AVENUE,11434,12199,34,02 TWO FAMILY DWELLINGS,2,0,2,4126,2240,1988,1,B2,22-02-2015,671000
PR13993,5,NY,SO. JAMAICA-BAISLEY PARK,128-46 150TH STREET,11436,12108,59,02 TWO FAMILY DWELLINGS,2,0,2,4000,2400,1996,1,B2,27-08-2014,720000
PR13994,5,NY,SO. JAMAICA-BAISLEY PARK,115-55 144TH STREET,11436,11988,35,02 TWO FAMILY DWELLINGS,2,0,2,4000,2783,1951,1,B2,07-02-2015,500000
PR13995,5,NY,SO. JAMAICA-BAISLEY PARK,114-15 155TH STREET,11434,12186,10,01 ONE FAMILY DWELLINGS,1,0,1,3355,1152,1958,1,A9,07-05-2014,475000
PR13996,5,NY,SO. JAMAICA-BAISLEY PARK,130-48 INWOOD STREET,11436,12081,167,02 TWO FAMILY DWELLINGS,2,0,2,3773,1650,1941,1,B3,30-10-2014,780000
